country,year,iso_code,population,gdp,cement_co2,cement_co2_per_capita,co2,co2_growth_abs,co2_growth_prct,co2_including_luc,co2_including_luc_growth_abs,co2_including_luc_growth_prct,co2_including_luc_per_capita,co2_including_luc_per_gdp,co2_including_luc_per_unit_energy,co2_per_capita,co2_per_gdp,co2_per_unit_energy,coal_co2,coal_co2_per_capita,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_cement_co2,cumulative_co2,cumulative_co2_including_luc,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_luc_co2,cumulative_oil_co2,cumulative_other_co2,energy_per_capita,energy_per_gdp,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,ghg_excluding_lucf_per_capita,ghg_per_capita,land_use_change_co2,land_use_change_co2_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,oil_co2,oil_co2_per_capita,other_co2_per_capita,other_industry_co2,primary_energy_consumption,share_global_cement_co2,share_global_co2,share_global_co2_including_luc,share_global_coal_co2,share_global_cumulative_cement_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_luc_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,share_global_flaring_co2,share_global_gas_co2,share_global_luc_co2,share_global_oil_co2,share_global_other_co2,total_ghg,total_ghg_excluding_lucf,trade_co2,trade_co2_share
South America,1978,,231226845,,20.007,0.087,461.794,27.213,6.262,2224.837,61.947,2.864,9.622,1.158,1.002,1.997,0.24,0.208,36.288,0.157,,,,280.037,9131.78,93764.5,1445.71,1017.033,756.794,102169.023,5632.207,,9918.085,,19.511,0.084,52.084,0.225,,,1763.19,7.625,,,,,333.904,1.444,,,2293.327,5.069,2.421,9.548,0.556,3.987,1.622,8.601,0.421,18.433,1.803,19.214,3.425,,5.001,2.042,41.748,3.646,,,,,
South America,1979,,236454207,,21.375,0.09,494.203,32.409,7.018,2271.133,46.296,2.081,9.605,1.116,0.949,2.09,0.243,0.206,38.788,0.164,,,,301.411,9625.981,96035.633,1484.498,1036.892,815.555,103946.109,5987.626,,10446.462,,19.859,0.084,58.761,0.249,,,1777.077,7.516,,,,,355.421,1.503,,,2470.11,5.345,2.519,9.592,0.567,4.06,1.652,8.622,0.424,17.642,1.826,19.4,3.446,,5.515,2.185,43.776,3.831,,,,,
South America,1980,,241789097,,22.988,0.095,508.003,13.8,2.792,2338.281,67.148,2.957,9.671,1.09,0.911,2.101,0.237,0.198,39.611,0.164,,,,324.399,10133.985,98373.914,1524.109,1054.699,880.012,105776.531,6350.767,,10606.673,,17.806,0.074,64.457,0.267,,,1830.424,7.57,,,,,363.141,1.502,,,2564.578,5.709,2.605,9.914,0.564,4.145,1.683,8.649,0.427,17.028,1.856,19.592,3.476,,5.627,2.337,44.813,4.057,,,,,
South America,1981,,247206236,,23.08,0.093,489.327,-18.675,-3.676,2394.864,56.584,2.42,9.688,1.141,0.936,1.979,0.233,0.191,39.15,0.158,,,,347.478,10623.312,100768.773,1563.259,1069.915,944.843,107682.211,6697.817,,10333.244,,15.217,0.062,64.832,0.262,,,1905.683,7.709,,,,,347.05,1.404,,,2554.442,5.731,2.571,10.222,0.559,4.222,1.71,8.681,0.43,16.636,1.882,19.785,3.502,,6.416,2.32,43.392,4.059,,,,,
South America,1982,,252673448,,22.24,0.088,490.54,1.212,0.248,2378.013,-16.851,-0.704,9.411,1.142,0.904,1.941,0.236,0.186,39.523,0.156,,,,369.718,11113.852,103146.789,1602.781,1085.044,1014.978,109569.797,7041.331,,10398.1,,15.128,0.06,70.135,0.278,,,1887.583,7.471,,,,,343.514,1.36,,,2627.324,5.547,2.598,10.209,0.555,4.284,1.737,8.711,0.432,16.275,1.917,19.97,3.528,,6.422,2.568,42.813,4.116,,,,,
South America,1983,,258200327,,18.85,0.073,485.664,-4.875,-0.994,2390.688,12.675,0.533,9.259,1.176,0.893,1.881,0.239,0.181,43.331,0.168,,,,388.567,11599.517,105537.477,1646.113,1100.58,1090.879,111474.922,7373.378,,10328.581,,15.536,0.06,75.901,0.294,,,1905.133,7.379,,,,,332.047,1.286,,,2666.843,4.599,2.555,10.04,0.592,4.298,1.76,8.737,0.435,15.998,1.958,20.14,3.547,,7.299,2.75,39.65,4.02,,,,,
South America,1984,,263760622,,18.115,0.069,491.32,5.656,1.165,2405.211,14.523,0.607,9.119,1.141,0.861,1.863,0.233,0.176,49.413,0.187,,,,406.683,12090.837,107942.688,1695.525,1118.6,1172.133,113388.93,7697.896,,10560.715,,18.02,0.068,81.254,0.308,,,1914,7.257,,,,,324.518,1.23,,,2785.501,4.337,2.498,9.632,0.644,4.3,1.782,8.755,0.439,15.83,1.996,20.292,3.561,,9.649,2.699,36.072,3.896,,,,,
South America,1985,,269320599,,18.611,0.069,501.64,10.319,2.1,1938.99,-466.221,-19.384,7.2,0.891,0.667,1.863,0.23,0.173,55.942,0.208,,,,425.293,12592.478,109881.68,1751.468,1135.267,1253.506,114826.391,8026.943,,10781.046,,16.667,0.062,81.372,0.302,,,1437.46,5.337,,,,,329.047,1.222,,,2903.558,4.402,2.468,7.632,0.681,4.304,1.802,8.733,0.444,15.664,2.027,20.364,3.575,,9.186,2.607,28.294,3.952,,,,,
South America,1986,,274880221,,21.511,0.078,529.492,27.852,5.552,2152.314,213.324,11.002,7.83,0.924,0.695,1.926,0.227,0.171,56.858,0.207,,,,446.804,13121.968,112033.992,1808.325,1152.125,1342.046,116449.32,8372.667,,11292.998,,16.858,0.061,88.54,0.322,,,1622.932,5.904,,,,,345.724,1.258,,,3104.222,4.885,2.567,8.36,0.682,4.329,1.823,8.725,0.449,15.533,2.068,20.466,3.592,,9.936,2.907,31.719,4.031,,,,,
South America,1987,,280447634,,22.561,0.08,557.025,27.533,5.2,2209.306,56.992,2.648,7.878,0.914,0.687,1.986,0.231,0.173,62.713,0.224,,,,469.365,13678.993,114243.297,1871.038,1169.888,1437.152,118101.711,8731.549,,11500.095,,17.763,0.063,95.106,0.339,,,1652.391,5.892,,,,,358.882,1.28,,,3225.174,4.913,2.618,8.373,0.728,4.354,1.846,8.718,0.455,15.433,2.108,20.571,3.612,,10.897,2.877,32.318,4.147,,,,,
South America,1988,,286026582,,22.756,0.08,580.029,23.004,4.13,2136.276,-73.03,-3.306,7.469,0.877,0.641,2.028,0.238,0.174,65.179,0.228,,,,492.121,14259.021,116379.57,1936.217,1189.491,1540.709,119658.102,9100.483,,11686.289,,19.603,0.069,103.557,0.362,,,1556.394,5.441,,,,,368.934,1.29,,,3342.589,4.705,2.624,7.864,0.731,4.369,1.869,8.701,0.461,15.317,2.15,20.66,3.63,,10.567,2.988,30.768,4.112,,,,,
South America,1989,,291601460,,21.035,0.072,579.499,-0.53,-0.091,2067.559,-68.717,-3.217,7.09,0.848,0.612,1.987,0.238,0.172,68.64,0.235,,,,513.157,14838.521,118447.133,2004.858,1207.28,1644.294,121146.312,9468.933,,11632.122,,17.789,0.061,103.584,0.355,,,1488.207,5.104,,,,,368.45,1.264,,,3391.944,4.263,2.586,7.579,0.77,4.364,1.889,8.678,0.467,15.25,2.184,20.743,3.644,,11.806,2.846,30.566,4.036,,,,,
South America,1990,,297146501,,21.318,0.072,599.904,20.405,3.521,2118.668,51.109,2.472,7.13,0.878,0.625,2.019,0.249,0.177,66.519,0.224,604.347,2.034,0.25,534.475,15438.425,120565.797,2071.376,1235.458,1751.575,122665.219,9841.853,3.688,11439.878,,28.179,0.095,107.281,0.361,4.834,9.994,1518.911,5.112,688.9,2.318,218.27,0.735,372.919,1.255,0.012,3.688,3399.32,4.317,2.636,7.667,0.766,4.362,1.91,8.658,0.473,15.095,2.214,20.829,3.657,0.199,10.52,2.799,31.143,4.032,1.642,2969.54,1436.51,4.444,0.741
South America,1991,,302601570,,23.046,0.076,607.539,7.635,1.273,2291.55,172.881,8.16,7.573,0.906,0.655,2.008,0.24,0.174,68.307,0.226,620.652,2.051,0.245,557.521,16045.963,122857.352,2139.684,1262.711,1863.454,124349.383,10215.151,7.443,11620.796,,27.253,0.09,111.879,0.37,4.865,9.931,1684.158,5.566,708.45,2.341,220.59,0.729,373.3,1.234,0.012,3.755,3516.471,4.539,2.614,8.184,0.794,4.37,1.93,8.649,0.479,14.912,2.244,20.946,3.664,0.36,9.631,2.862,35.402,3.839,1.731,3005.28,1472.25,13.113,2.158
South America,1992,,307967492,,21.728,0.071,619.454,11.916,1.961,2413.788,122.239,5.334,7.838,0.917,0.654,2.011,0.235,0.168,67.412,0.219,643.174,2.088,0.244,579.249,16665.418,125271.141,2207.095,1290.414,1953.609,126143.867,10623.66,11.391,12037.443,,27.703,0.09,90.156,0.293,4.867,9.845,1794.481,5.827,721.09,2.341,221.87,0.72,408.508,1.326,0.013,3.948,3707.141,4.108,2.743,8.787,0.803,4.359,1.951,8.651,0.485,14.802,2.246,21.075,3.688,0.498,11.06,2.278,36.692,4.428,1.817,3031.82,1498.8,23.72,3.829
South America,1993,,313302144,,23.08,0.074,654.171,34.716,5.604,2342.872,-70.917,-2.938,7.478,0.845,0.61,2.088,0.236,0.17,69.061,0.22,670.322,2.14,0.242,602.329,17319.588,127614.008,2276.157,1322.001,2057.824,127832.641,11045.646,15.632,12317.291,,31.587,0.101,104.214,0.333,4.881,9.774,1688.774,5.39,730.48,2.332,223.77,0.714,421.987,1.347,0.014,4.241,3859.034,4.185,2.868,8.461,0.812,4.352,1.975,8.648,0.491,14.751,2.26,21.184,3.716,0.625,12.942,2.562,34.631,4.571,1.958,3062.13,1529.12,16.151,2.469
South America,1994,,318637078,,24.521,0.077,671.66,17.489,2.674,2927.219,584.347,24.941,9.187,0.998,0.718,2.108,0.229,0.165,72.209,0.227,685.741,2.152,0.234,626.85,17991.248,130541.234,2348.366,1356.268,2175.216,130088.344,11464.818,19.73,12886.339,,34.268,0.108,117.392,0.368,4.909,9.721,2255.705,7.079,747.26,2.345,228.24,0.716,419.172,1.316,0.013,4.098,4106.065,4.167,2.924,10.356,0.845,4.345,2,8.68,0.498,14.726,2.286,21.37,3.74,0.726,13.815,2.862,42.594,4.524,1.892,3097.38,1564.34,14.081,2.096
South America,1995,,323946224,,26.413,0.082,701.796,30.136,4.487,2940.243,13.025,0.445,9.076,0.961,0.692,2.166,0.229,0.165,75.141,0.232,724.978,2.238,0.237,653.263,18693.045,133481.469,2423.507,1388.471,2309.953,132326.938,11894.016,23.834,13243.016,,32.202,0.099,134.738,0.416,5.033,9.767,2238.594,6.91,771.73,2.382,231.72,0.715,429.198,1.325,0.013,4.104,4290.025,4.243,2.992,10.228,0.854,4.34,2.025,8.709,0.504,14.685,2.325,21.551,3.765,0.81,13.147,3.2,42.331,4.584,1.836,3163.9,1630.35,23.182,3.303
South America,1996,,329199341,,28.549,0.087,728.112,26.317,3.75,2769.18,-171.063,-5.818,8.412,0.874,0.628,2.212,0.23,0.165,77.874,0.237,746.634,2.268,0.236,681.812,19421.158,136250.656,2501.381,1416.096,2459.757,134368.156,12334.03,28.082,13542.826,,27.625,0.084,149.804,0.455,5.102,9.78,2041.214,6.201,785.59,2.386,223.42,0.679,440.013,1.337,0.013,4.248,4458.29,4.494,3.014,9.405,0.864,4.347,2.05,8.722,0.511,14.596,2.37,21.697,3.789,0.887,11.176,3.408,38.622,4.563,1.914,3219.51,1679.43,18.521,2.544
South America,1997,,334414072,,31.297,0.094,768.432,40.319,5.537,3039.928,270.748,9.777,9.09,0.909,0.653,2.298,0.23,0.165,82.109,0.246,805.599,2.409,0.241,713.109,20189.59,139290.578,2583.489,1439.982,2620.753,136639.797,12799.835,32.42,14058.479,,23.886,0.071,160.996,0.481,5.227,9.847,2271.643,6.793,810.52,2.424,229.22,0.685,465.805,1.393,0.013,4.338,4701.354,4.733,3.162,9.679,0.916,4.362,2.078,8.741,0.518,14.468,2.423,21.813,3.817,0.957,9.524,3.649,31.973,4.759,1.939,3293.09,1747.92,37.167,4.837
South America,1998,,339583049,,32.436,0.096,821.018,52.586,6.843,3478.371,438.442,14.423,10.243,1.02,0.722,2.418,0.241,0.171,82.876,0.244,860.177,2.533,0.252,745.544,21010.605,142768.953,2666.365,1456.986,2799.276,139297.297,13305.874,36.561,14318.348,,17.004,0.05,178.522,0.526,5.256,9.845,2657.499,7.826,832.45,2.451,240.41,0.708,506.04,1.49,0.012,4.141,4862.268,4.925,3.391,11.712,0.95,4.384,2.11,8.795,0.526,14.294,2.485,22.044,3.854,1.013,7.077,3.981,48.435,5.12,1.878,3343.07,1784.93,39.159,4.77
South America,1999,,344665738,,31.303,0.091,839.313,18.295,2.228,3403.857,-74.514,-2.142,9.876,1.006,0.702,2.435,0.248,0.173,78.707,0.228,794.468,2.305,0.235,776.847,21849.92,146172.812,2745.072,1471.608,2984.397,141861.984,13831.082,40.913,14185.826,,14.623,0.042,185.122,0.537,5.182,9.706,2564.69,7.441,830.51,2.41,241.07,0.699,525.207,1.524,0.013,4.352,4889.368,4.53,3.394,11.263,0.889,4.39,2.141,8.84,0.532,14.115,2.544,22.257,3.892,1.069,6.283,4.005,46.724,5.194,1.985,3345.23,1785.93,-44.845,-5.343
South America,2000,,349634344,,31.027,0.089,821.225,-18.088,-2.155,3013.616,-390.241,-11.465,8.619,0.859,0.612,2.349,0.234,0.167,79.037,0.226,754.28,2.157,0.215,807.874,22671.145,149186.422,2824.109,1497.683,3154.693,144054.516,14340.864,45.921,14182.835,,26.075,0.075,170.296,0.487,5.195,9.564,2192.538,6.271,822.88,2.354,235.46,0.673,509.783,1.458,0.014,5.008,4958.806,4.298,3.226,9.858,0.859,4.386,2.167,8.859,0.538,13.991,2.585,22.421,3.922,1.135,9.348,3.599,42.857,4.948,2.316,3343.93,1816.27,-66.945,-8.152
South America,2001,,354475220,,29.918,0.084,832.13,10.905,1.328,2878.987,-134.629,-4.467,8.122,0.808,0.591,2.348,0.233,0.171,72.54,0.205,763.234,2.153,0.214,837.792,23503.273,152065.406,2896.649,1521.502,3334.361,146101.484,14862.238,50.732,13820.18,,23.819,0.067,179.668,0.507,5.204,9.56,2046.967,5.775,835.23,2.356,245.59,0.693,521.375,1.471,0.014,4.811,4898.911,3.966,3.242,9.468,0.784,4.37,2.193,8.87,0.542,13.849,2.63,22.573,3.953,1.192,8.473,3.764,43.194,5.018,2.258,3388.74,1844.61,-68.896,-8.279
South America,2002,,359177090,,27.623,0.077,847.045,14.915,1.792,3035.259,156.272,5.428,8.451,0.847,0.617,2.358,0.236,0.172,71.3,0.199,697.372,1.942,0.194,865.415,24350.32,155100.672,2967.949,1547.724,3512.964,148289.812,15400.58,55.688,13806.041,,26.222,0.073,178.604,0.497,5.199,9.527,2188.324,6.093,855.02,2.38,262.79,0.732,538.341,1.499,0.014,4.956,4958.813,3.47,3.223,9.649,0.737,4.334,2.218,8.884,0.545,13.715,2.667,22.729,3.986,1.245,8.783,3.641,42.268,5.183,2.297,3421.83,1867.27,-149.673,-17.67
South America,2003,,363705424,,27.61,0.076,858.202,11.157,1.317,4515.167,1479.908,48.757,12.414,1.225,0.906,2.36,0.233,0.172,76.5,0.21,755.679,2.078,0.205,893.024,25208.523,159615.844,3044.449,1574.319,3697.548,151946.891,15938.43,60.752,13784.714,,26.595,0.073,184.584,0.508,5.223,9.488,3657.075,10.055,873.83,2.403,272.3,0.749,537.85,1.479,0.014,5.064,5013.575,3.24,3.104,13.557,0.727,4.289,2.239,8.971,0.549,13.591,2.703,23.09,4.014,1.294,8.883,3.632,64.695,5.036,2.298,3450.91,1899.51,-102.524,-11.946
South America,2004,,368126871,,27.439,0.075,867.599,9.396,1.095,3768.057,-747.11,-16.547,10.236,0.947,0.718,2.357,0.218,0.165,76.847,0.209,769.632,2.091,0.194,920.463,26076.121,163383.906,3121.296,1603.56,3905.64,154847.469,16458.904,66.257,14322.788,,29.241,0.079,208.092,0.565,5.421,9.665,2900.569,7.879,913.88,2.483,289.86,0.787,520.475,1.414,0.015,5.505,5272.603,3.013,3.03,11.083,0.707,4.236,2.259,9.011,0.552,13.467,2.75,23.34,4.033,1.345,9.03,3.958,54.092,4.713,2.383,3557.8,1995.57,-97.966,-11.292
South America,2005,,372502549,,30.41,0.082,901.994,34.396,3.964,3469.799,-298.258,-7.915,9.315,0.824,0.64,2.421,0.214,0.166,78.26,0.21,811.266,2.178,0.193,950.874,26978.115,166853.688,3199.556,1641.679,4116.958,157415.375,16997.436,71.613,14620.474,,38.119,0.102,211.319,0.567,5.457,9.642,2567.915,6.894,927.97,2.491,288.17,0.774,538.53,1.446,0.014,5.356,5446.164,3.154,3.046,10.107,0.678,4.19,2.279,9.031,0.554,13.398,2.793,23.56,4.054,1.386,11.046,3.927,54.443,4.834,2.215,3591.74,2032.72,-90.728,-10.059
South America,2006,,376788418,,34.762,0.092,912.943,10.949,1.214,3248.89,-220.909,-6.367,8.623,0.724,0.575,2.423,0.204,0.162,80.117,0.213,827.375,2.196,0.184,985.636,27891.059,170102.594,3279.673,1668.425,4326.185,159751.422,17554.117,77.023,15048.831,,26.747,0.071,209.226,0.555,5.452,9.57,2336.057,6.2,924.03,2.452,284.38,0.755,556.681,1.477,0.014,5.41,5670.225,3.305,2.984,9.109,0.657,4.15,2.296,9.033,0.557,13.242,2.829,23.729,4.077,1.421,7.711,3.799,46.046,4.95,2.142,3605.82,2054.25,-85.568,-9.373
South America,2007,,380966010,,36.155,0.095,940.783,27.84,3.049,2957.595,-291.294,-8.966,7.763,0.614,0.497,2.469,0.195,0.158,83.729,0.22,895.735,2.351,0.186,1021.791,28831.84,173060.172,3363.403,1700.258,4537.326,161768.344,18126.375,82.689,15673.3,,31.833,0.084,211.141,0.554,5.524,9.64,2016.922,5.294,934.22,2.452,304.51,0.799,572.259,1.502,0.015,5.666,5970.995,3.201,2.986,8.228,0.655,4.107,2.314,9.018,0.559,13.116,2.861,23.872,4.103,1.456,8.746,3.708,45.457,5.072,2.185,3672.52,2104.64,-45.048,-4.788
South America,2008,,385031415,,38.344,0.1,1007.551,66.768,7.097,2797.415,-160.18,-5.416,7.265,0.549,0.457,2.617,0.198,0.165,90.6,0.235,1001.882,2.602,0.197,1060.134,29839.391,175857.594,3454.002,1741.77,4759.697,163558.328,18735.408,88.379,15938.826,,41.511,0.108,222.371,0.578,5.592,9.612,1789.974,4.649,928.73,2.412,287.04,0.745,609.035,1.582,0.015,5.69,6136.949,3.352,3.14,7.616,0.687,4.074,2.335,8.991,0.561,13.059,2.894,23.972,4.135,1.488,11.097,3.792,38.552,5.413,2.192,3700.94,2153.08,-5.668,-0.563
South America,2009,,389045327,,38.052,0.098,991.982,-15.569,-1.545,2759.642,-37.773,-1.35,7.093,0.544,0.455,2.55,0.195,0.164,75.971,0.195,978.988,2.516,0.193,1098.187,30831.375,178617.234,3529.973,1793.014,4974.978,165326.094,19341.783,93.439,15648.261,,51.244,0.132,215.281,0.553,5.428,9.392,1767.77,4.544,916.19,2.355,275.6,0.708,606.374,1.559,0.013,5.06,6087.883,3.236,3.143,7.54,0.584,4.038,2.354,8.965,0.562,13.071,2.922,24.053,4.168,1.512,13.507,3.743,35.119,5.514,2.077,3654,2111.76,-12.994,-1.31
South America,2010,,393078326,,40.34,0.103,1082.467,90.485,9.122,2639.374,-120.268,-4.358,6.715,0.484,0.411,2.754,0.198,0.169,94.736,0.241,1083.145,2.756,0.198,1138.527,31913.84,181256.625,3624.709,1839.958,5216.892,166883.109,19994.365,99.389,16411.736,,46.944,0.119,241.913,0.615,5.685,9.69,1557.017,3.961,945.94,2.406,313.48,0.798,652.583,1.66,0.015,5.95,6451.098,3.215,3.244,6.909,0.68,4.002,2.376,8.926,0.564,13.05,2.957,24.11,4.206,1.546,12.3,3.905,32.185,5.745,2.419,3808.8,2234.48,0.678,0.063
South America,2011,,397135158,,43.338,0.109,1104.313,21.846,2.018,2675.069,35.696,1.352,6.736,0.464,0.4,2.781,0.191,0.165,105.565,0.266,1142.285,2.876,0.198,1181.865,33018.152,183931.688,3730.274,1883.251,5461.587,168453.984,20655.449,105.726,16951.041,,43.293,0.109,244.696,0.616,5.741,7.432,1570.867,3.956,932.91,2.349,297.11,0.748,661.083,1.665,0.016,6.337,6731.854,3.211,3.202,6.781,0.716,3.966,2.397,8.885,0.568,13.016,2.988,24.164,4.243,1.577,11.692,3.843,31.644,5.805,2.306,2951.53,2280.02,37.972,3.439
South America,2012,,401166879,,46.479,0.116,1144.498,40.185,3.639,2913.331,238.262,8.907,7.262,0.492,0.422,2.853,0.193,0.166,104.751,0.261,1155.828,2.881,0.195,1228.345,34162.652,186845,3835.025,1918.228,5724.311,170222.906,21344.615,112.129,17292.066,,34.977,0.087,262.723,0.655,5.9,7.581,1768.943,4.41,954.5,2.379,300.37,0.749,689.165,1.718,0.016,6.403,6937.004,3.357,3.269,7.314,0.702,3.939,2.418,8.855,0.571,12.918,3.024,24.25,4.283,1.607,9.196,4.042,36.647,5.971,2.318,3041.17,2366.73,11.33,0.99
South America,2013,,405147963,,49.248,0.122,1209.994,65.496,5.723,2883.71,-29.621,-1.017,7.118,0.465,0.406,2.987,0.195,0.171,117.824,0.291,1232.445,3.042,0.199,1277.593,35372.645,189728.719,3952.849,1957.102,5991.402,171896.75,22075.084,118.615,17598.121,,38.874,0.096,267.092,0.659,5.99,7.639,1673.825,4.131,955.18,2.358,298.28,0.736,730.47,1.803,0.016,6.486,7129.843,3.41,3.426,7.219,0.784,3.915,2.443,8.825,0.575,12.844,3.059,24.328,4.329,1.631,10.031,4.082,36.166,6.283,2.205,3095.01,2426.78,22.45,1.855
South America,2014,,409128901,,49.797,0.122,1229.192,19.198,1.587,2800.242,-83.468,-2.894,6.844,0.45,0.391,3.004,0.198,0.172,120.822,0.295,1316.249,3.217,0.211,1327.39,36601.84,192528.953,4073.671,1998.897,6270.41,173467.906,22806.576,124.893,17573.029,,41.795,0.102,279.008,0.682,6.025,7.662,1571.16,3.84,962.3,2.352,306,0.748,731.492,1.788,0.015,6.278,7189.634,3.32,3.455,6.915,0.803,3.889,2.467,8.79,0.58,12.793,3.097,24.38,4.372,1.648,10.775,4.193,31.949,6.263,2.059,3134.78,2465.05,87.057,7.082
South America,2015,,413134461,,48.401,0.117,1193.827,-35.365,-2.877,2769.897,-30.345,-1.084,6.705,0.433,0.39,2.89,0.187,0.168,124.847,0.302,1201.201,2.908,0.188,1375.791,37795.664,195298.859,4198.519,2039.411,6549.173,175044.078,23501.486,131.285,17265.293,,40.514,0.098,278.763,0.675,5.894,7.532,1576.179,3.815,965.07,2.336,305.56,0.74,694.91,1.682,0.015,6.392,7132.888,3.351,3.357,6.765,0.849,3.867,2.488,8.753,0.586,12.74,3.129,24.417,4.405,1.666,10.563,4.107,29.266,5.825,2.111,3111.73,2435.06,7.374,0.618
South America,2016,,417101806,,43.92,0.105,1152.788,-41.039,-3.438,2479.266,-290.631,-10.492,5.944,0.419,0.355,2.764,0.195,0.165,118.248,0.284,1111.81,2.666,0.188,1419.711,38948.453,197778.125,4316.767,2078.719,6823.801,176370.672,24171.775,137.677,16827.27,,39.308,0.094,274.628,0.658,5.75,7.537,1326.588,3.181,959.75,2.301,312.89,0.75,670.29,1.607,0.015,6.392,7018.685,2.952,3.245,6.19,0.823,3.831,2.505,8.707,0.59,12.685,3.155,24.448,4.43,1.683,10.388,3.938,29.298,5.575,2.13,3143.8,2398.17,-40.977,-3.555
South America,2017,,420982650,,40.529,0.096,1125.113,-27.675,-2.401,2374.867,-104.399,-4.211,5.641,0.4,0.337,2.673,0.189,0.16,117.181,0.278,1106.189,2.628,0.186,1460.24,40073.562,200152.984,4433.948,2113.669,7096.516,177620.531,24825.125,144.069,16823.479,,34.95,0.083,272.714,0.648,5.66,7.441,1249.864,2.969,945.83,2.247,327.16,0.777,653.348,1.552,0.015,6.392,7082.393,2.688,3.117,5.874,0.808,3.786,2.519,8.658,0.595,12.597,3.177,24.474,4.45,1.698,8.916,3.817,28.852,5.337,2.114,3132.58,2382.83,-18.924,-1.682
South America,2018,,424740741,,40.776,0.096,1064.608,-60.505,-5.378,2278.235,-96.632,-4.069,5.364,0.383,0.327,2.507,0.179,0.153,113.624,0.268,1012.179,2.383,0.17,1501.016,41138.176,202431.234,4547.572,2151.124,7360.972,178834.281,25427.029,150.461,16480.93,,37.454,0.088,264.457,0.623,5.484,7.227,1213.737,2.858,918.1,2.162,315.99,0.744,601.905,1.417,0.015,6.392,7000.122,2.599,2.891,5.556,0.77,3.74,2.528,8.604,0.598,12.513,3.188,24.5,4.46,1.713,9.088,3.512,29.027,4.907,2.113,3069.59,2329.24,-52.429,-4.925
South America,2019,,428318218,,41.567,0.097,1073.178,8.57,0.805,2684.385,406.15,17.827,6.267,,0.39,2.506,,0.156,116.244,0.271,1026.505,2.397,,1542.583,42211.352,205115.609,4663.815,2191.281,7619.869,180445.594,26036.951,156.853,16166.974,,40.157,0.094,258.897,0.604,5.398,7.164,1611.317,3.762,919.76,2.147,330.48,0.772,609.922,1.424,0.015,6.392,6924.609,2.57,2.894,6.447,0.789,3.694,2.536,8.566,0.602,12.429,3.194,24.567,4.47,1.725,9.142,3.385,35.357,4.94,2.085,3068.67,2312.27,-46.673,-4.349
South America,2020,,431530105,,42.353,0.098,981.19,-91.989,-8.572,2232.812,-451.574,-16.822,5.174,,0.363,2.274,,0.159,102.755,0.238,939.973,2.178,,1584.936,43192.543,207348.422,4766.571,2230.402,7855.951,181697.312,26591.438,163.245,15004.651,,39.122,0.091,236.081,0.547,,,1251.732,2.901,,,,,554.486,1.285,0.015,6.392,6474.959,2.586,2.782,5.678,0.725,3.652,2.541,8.52,0.604,12.365,3.192,24.602,4.479,1.739,9.598,3.124,30.848,4.954,2.157,,,-41.217,-4.201
