country,year,iso_code,population,gdp,cement_co2,cement_co2_per_capita,co2,co2_growth_abs,co2_growth_prct,co2_including_luc,co2_including_luc_growth_abs,co2_including_luc_growth_prct,co2_including_luc_per_capita,co2_including_luc_per_gdp,co2_including_luc_per_unit_energy,co2_per_capita,co2_per_gdp,co2_per_unit_energy,coal_co2,coal_co2_per_capita,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_cement_co2,cumulative_co2,cumulative_co2_including_luc,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_luc_co2,cumulative_oil_co2,cumulative_other_co2,energy_per_capita,energy_per_gdp,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,ghg_excluding_lucf_per_capita,ghg_per_capita,land_use_change_co2,land_use_change_co2_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,oil_co2,oil_co2_per_capita,other_co2_per_capita,other_industry_co2,primary_energy_consumption,share_global_cement_co2,share_global_co2,share_global_co2_including_luc,share_global_coal_co2,share_global_cumulative_cement_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_luc_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,share_global_flaring_co2,share_global_gas_co2,share_global_luc_co2,share_global_oil_co2,share_global_other_co2,total_ghg,total_ghg_excluding_lucf,trade_co2,trade_co2_share
Asia,2000,,3735089775,,464.483,0.124,9300.388,420.007,4.73,11555.44,270.886,2.401,3.094,0.533,0.313,2.49,0.429,0.252,4273.769,1.144,8645.265,2.315,0.399,7486.621,212678.391,428871.094,107406.539,4242.598,15985.071,260383,75294.734,2262.818,9864.904,,66.781,0.018,1073.207,0.287,3.328,3.339,2268.163,0.607,2923.09,0.783,939.51,0.252,3311.404,0.887,0.03,110.744,36846.305,64.339,36.539,37.801,46.438,40.647,20.331,25.467,20.447,39.632,13.1,40.527,20.593,55.951,23.942,22.683,44.335,32.143,51.207,12472.641,12431.36,-655.123,-7.044
Asia,2001,,3785215058,,498.792,0.132,9465.591,165.203,1.776,11382.977,-172.464,-1.492,3.007,0.507,0.298,2.501,0.421,0.248,4356.85,1.151,8736.339,2.308,0.389,7985.412,222143.969,440254.062,111763.391,4314.53,17093.797,262310.562,78615.172,2371.668,10069.361,,71.932,0.019,1108.725,0.293,3.358,3.361,1927.557,0.509,2900.88,0.766,943.02,0.249,3320.441,0.877,0.029,108.85,38114.699,66.124,36.877,37.435,47.074,41.649,20.727,25.679,20.908,39.273,13.482,40.528,20.907,55.707,25.587,23.226,40.674,31.956,51.085,12721.66,12709.31,-729.252,-7.704
Asia,2002,,3834687401,,536.806,0.14,10011.79,546.2,5.77,12538.06,1155.083,10.147,3.27,0.531,0.313,2.611,0.424,0.25,4807.693,1.254,9198.774,2.399,0.39,8522.219,232155.781,452792.125,116571.086,4379.451,18265.311,264838.938,81935.422,2482.276,10435.134,,64.921,0.017,1171.515,0.306,3.439,3.571,2528.38,0.659,3007.69,0.784,971.28,0.253,3320.248,0.866,0.029,110.608,40015.477,67.433,38.095,39.856,49.672,42.677,21.143,25.935,21.42,38.809,13.869,40.594,21.205,55.493,21.745,23.88,48.837,31.969,51.266,13692.37,13188.01,-813.016,-8.121
Asia,2003,,3883310793,,588.314,0.151,10993.457,981.667,9.805,13567.981,1029.922,8.214,3.494,0.544,0.314,2.831,0.441,0.255,5510.933,1.419,9974.758,2.569,0.4,9110.532,243149.219,466360.094,122082.016,4450.913,19531.414,267415.5,85377.828,2596.523,11110.55,,71.462,0.018,1266.102,0.326,3.62,3.661,2576.562,0.663,2991.33,0.77,994.55,0.256,3442.4,0.886,0.029,114.246,43145.719,69.03,39.757,40.739,52.393,43.756,21.6,26.212,22.007,38.423,14.279,40.636,21.501,55.322,23.87,24.916,45.58,32.233,51.84,14216.14,14055.96,-1018.7,-9.266
Asia,2004,,3931402529,,633.244,0.161,11682.397,688.94,6.267,13981.264,413.282,3.046,3.556,0.523,0.295,2.972,0.437,0.247,5837.408,1.485,10555.306,2.685,0.395,9743.775,254831.625,480341.375,127919.43,4531.19,20902.15,269716.75,89018.5,2716.585,12028.616,,80.277,0.02,1370.735,0.349,3.855,3.991,2301.249,0.585,3171.29,0.807,1040.39,0.265,3640.671,0.926,0.031,120.062,47289.332,69.544,40.795,41.123,53.694,44.836,22.076,26.491,22.616,38.052,14.716,40.655,21.811,55.164,24.792,26.074,42.916,32.97,51.964,15691.92,15157.36,-1127.091,-9.648
Asia,2005,,3979329053,,675.255,0.17,12525.343,842.946,7.216,14251.332,270.068,1.932,3.581,0.498,0.28,3.148,0.438,0.246,6525.003,1.64,11173.949,2.808,0.391,10419.031,267356.969,494592.719,134444.438,4621.362,22352.48,271445.156,92673.344,2846.324,12765.623,,90.172,0.023,1450.33,0.364,4.061,4.123,1728.419,0.434,3174.99,0.798,1055.31,0.265,3654.843,0.918,0.033,129.739,50798.613,70.025,42.294,41.511,56.526,45.906,22.582,26.77,23.295,37.717,15.163,40.626,22.104,55.093,26.13,26.954,36.645,32.81,53.655,16404.82,16159.63,-1351.393,-10.789
Asia,2006,,4027291741,,745.681,0.185,13367.104,841.761,6.72,15749.074,1497.742,10.509,3.911,0.512,0.293,3.319,0.435,0.249,7115.816,1.767,11845.757,2.941,0.385,11164.713,280724.062,510341.781,141560.25,4721.958,23925.01,273829.5,96368.883,2983.256,13338.866,,100.596,0.025,1572.531,0.39,4.261,4.417,2384.348,0.592,3349.09,0.832,1088.44,0.27,3695.546,0.918,0.034,136.932,53719.504,70.905,43.693,44.157,58.38,47.013,23.114,27.1,24.02,37.477,15.645,40.675,22.385,55.052,29.002,28.556,46.998,32.86,54.206,17789.439,17158.869,-1521.347,-11.381
Asia,2007,,4074998014,,809.072,0.199,14076.977,709.873,5.311,15946.074,197,1.251,3.913,0.484,0.279,3.454,0.427,0.246,7667.769,1.882,12578.493,3.087,0.382,11973.784,294801.031,526287.875,149228.016,4815.748,25574.672,275700.75,100082.492,3126.335,13996.903,,93.789,0.023,1649.663,0.405,4.457,4.478,1871.241,0.459,3287.21,0.807,1110.74,0.273,3713.606,0.911,0.035,143.079,57037.352,71.638,44.679,44.364,60.015,48.131,23.659,27.423,24.784,37.148,16.123,40.684,22.654,55.058,25.767,28.971,42.174,32.911,55.189,18249.189,18162.83,-1498.483,-10.645
Asia,2008,,4122790915,,835.241,0.203,14820.116,743.14,5.279,16978.691,1032.618,6.476,4.118,0.495,0.288,3.595,0.432,0.251,8175.789,1.983,13291.325,3.224,0.388,12809.025,309621.156,543266.562,157403.812,4913.471,27348.025,277861.312,103873.609,3273.227,14293.552,,97.724,0.024,1773.353,0.43,4.533,4.547,2160.551,0.524,3333.63,0.809,1122.72,0.272,3791.119,0.92,0.036,146.891,58929.324,73.027,46.189,46.227,61.972,49.226,24.224,27.776,25.581,36.839,16.627,40.724,22.928,55.125,26.124,30.24,46.533,33.695,56.581,18745.73,18690.41,-1528.791,-10.316
Asia,2009,,4171339685,,903.758,0.217,15368.629,548.513,3.701,17630.83,652.138,3.841,4.227,0.496,0.292,3.684,0.433,0.255,8545.598,2.049,13937.541,3.341,0.392,13712.783,324989.781,560897.375,165949.406,5025.901,29190.734,280126.281,107688.492,3422.484,14446.025,,112.43,0.027,1842.708,0.442,4.644,4.756,2264.975,0.543,3450.79,0.827,1165.99,0.28,3814.878,0.915,0.036,149.257,60259.277,76.868,48.69,48.175,65.652,50.42,24.814,28.151,26.411,36.639,17.147,40.755,23.206,55.367,29.634,32.036,44.996,34.69,61.279,19838.941,19370.391,-1431.088,-9.312
Asia,2010,,4220041467,,975.722,0.231,16536.73,1168.1,7.601,18090.734,459.903,2.609,4.287,0.469,0.281,3.919,0.429,0.257,9245.113,2.191,14947.891,3.542,0.388,14688.506,341526.5,578988.062,175194.516,5137.222,31212.156,281682.438,111731.547,3562.577,15216.972,,111.32,0.026,2021.423,0.479,4.898,4.918,1556.174,0.369,3445.44,0.816,1187.82,0.281,4043.058,0.958,0.033,140.093,64216.25,77.754,49.564,47.355,66.384,51.626,25.429,28.512,27.278,36.437,17.691,40.695,23.502,55.428,29.168,32.628,32.168,35.591,56.955,20755.109,20669.309,-1588.839,-9.608
Asia,2011,,4268479060,,1063.676,0.249,17752.203,1215.474,7.35,19498.656,1407.922,7.783,4.568,0.478,0.288,4.159,0.435,0.263,10127.802,2.373,16173.784,3.789,0.397,15752.181,359278.719,598486.75,185322.328,5243.27,33413.148,283431.375,115818.633,3729.181,15836.448,,106.048,0.025,2200.99,0.516,5.148,5.151,1748.901,0.41,3579.33,0.839,1200.44,0.281,4087.085,0.958,0.039,166.603,67597.547,78.802,51.475,49.425,68.723,52.857,26.081,28.911,28.208,36.238,18.279,40.656,23.792,55.641,28.64,34.569,35.231,35.889,60.623,21985.352,21975.061,-1578.419,-8.891
Asia,2012,,4317165429,,1090.337,0.253,18466.895,714.691,4.026,20186.934,688.278,3.53,4.676,0.475,0.288,4.278,0.434,0.264,10493.496,2.431,17019.531,3.942,0.4,16842.518,377745.594,618673.688,195815.812,5354.664,35692.121,285153.812,120142.656,3897.851,16220.495,,111.395,0.026,2278.974,0.528,5.239,5.247,1722.446,0.399,3594.37,0.833,1223.92,0.284,4324.024,1.002,0.039,168.67,70026.562,78.749,52.753,50.679,70.319,54.007,26.742,29.322,29.143,36.06,18.855,40.622,24.109,55.855,29.287,35.058,35.684,37.464,61.049,22650.52,22616.65,-1447.363,-7.838
Asia,2013,,4365286895,,1147.297,0.263,18720.994,254.099,1.376,20347.561,160.627,0.796,4.661,0.456,0.283,4.289,0.419,0.26,10605.136,2.429,17239.148,3.949,0.386,17989.816,396466.625,639021.312,206420.953,5467.258,38004.48,286782.688,124499.547,4084.563,16460.205,,112.594,0.026,2312.359,0.53,5.334,5.335,1628.868,0.373,3628.94,0.831,1242.7,0.285,4356.896,0.998,0.043,186.712,71853.516,79.448,53.005,50.936,70.586,55.132,27.383,29.723,30.05,35.881,19.406,40.587,24.414,56.164,29.054,35.344,35.195,37.474,63.481,23287.24,23284.09,-1481.845,-7.915
Asia,2014,,4412496398,,1192.221,0.27,19068.562,347.57,1.857,21535.082,1187.523,5.836,4.88,0.461,0.291,4.321,0.408,0.258,10745.088,2.435,17569.045,3.982,0.376,19182.037,415535.156,660556.375,217166.031,5582.992,40503.984,289252,128820.109,4280.019,16760.291,,115.734,0.026,2499.506,0.566,5.357,5.438,2469.353,0.56,3749.87,0.85,1267.38,0.287,4320.56,0.979,0.044,195.456,73954.727,79.486,53.597,53.179,71.389,56.203,28.011,30.157,30.936,35.731,20.002,40.653,24.695,56.483,29.836,37.561,50.214,36.995,64.111,23992.98,23637.619,-1499.519,-7.864
Asia,2015,,4458250376,,1137.236,0.255,19206.867,138.303,0.725,22287.584,752.501,3.494,4.999,0.46,0.296,4.308,0.396,0.255,10672.142,2.394,17861.305,4.006,0.369,20319.273,434742.031,682843.875,227838.188,5700.547,43082.918,292336.031,133325.266,4475.863,16917.463,,117.555,0.026,2578.933,0.578,5.307,5.394,3084.025,0.692,3775.48,0.847,1290.91,0.29,4505.157,1.011,0.044,195.844,75422.281,78.732,54.015,54.434,72.55,57.117,28.62,30.602,31.79,35.61,20.586,40.778,24.987,56.799,30.651,37.992,57.263,37.764,64.684,24046.99,23660.949,-1345.563,-7.006
Asia,2016,,4502955714,,1182.519,0.263,19303.904,97.038,0.505,21488.498,-799.085,-3.585,4.772,0.429,0.278,4.287,0.385,0.25,10544.242,2.342,17909.85,3.977,0.357,21501.793,454045.969,704332.438,238382.422,5824.003,45763.289,294523.875,137901.109,4673.337,17142.051,,123.456,0.027,2680.369,0.595,5.306,5.324,2187.811,0.486,3677.46,0.817,1300.08,0.289,4575.845,1.016,0.044,197.474,77189.898,79.491,54.34,53.651,73.425,58.016,29.208,31.009,32.608,35.541,21.161,40.825,25.275,57.129,32.627,38.436,48.319,38.056,65.802,23972.568,23894.01,-1394.055,-7.222
Asia,2017,,4547095064,,1201.785,0.264,19839.646,535.74,2.775,21958.209,469.711,2.186,4.829,0.423,0.276,4.363,0.382,0.249,10794.347,2.374,18390.08,4.044,0.354,22703.576,473885.594,726290.688,249176.766,5951.21,48568.512,296645.844,142612.531,4872.998,17516.273,,127.207,0.028,2805.225,0.617,5.395,5.403,2122.006,0.467,3716.51,0.817,1319.94,0.29,4711.42,1.036,0.044,199.66,79648.156,79.698,54.962,54.313,74.408,58.863,29.792,31.416,33.421,35.469,21.74,40.874,25.565,57.447,32.452,39.262,48.985,38.484,66.048,24566.141,24532.93,-1449.566,-7.306
Asia,2018,,4588802751,,1260.604,0.275,20437.713,598.067,3.015,22572.42,614.21,2.797,4.919,0.42,0.273,4.454,0.38,0.248,11148.442,2.429,19077.648,4.157,0.355,23964.18,494323.312,748863,260325.219,6072.898,51525.93,298783.531,147361.188,5073.907,17989.693,,121.688,0.027,2957.418,0.644,5.5,5.547,2137.688,0.466,3817.08,0.832,1322.39,0.288,4748.653,1.035,0.044,200.909,82551.156,80.333,55.497,55.044,75.599,59.703,30.374,31.828,34.239,35.326,22.312,40.933,25.848,57.756,29.528,39.276,51.124,38.714,66.421,25456.09,25238.279,-1360.064,-6.655
Asia,2019,,4627738749,,1306.443,0.282,20894.498,456.786,2.235,23384.062,811.643,3.596,5.053,,0.276,4.515,,0.247,11458.775,2.476,19520.541,4.218,,25270.625,515217.812,772247.125,271784,6186.035,54544.082,301276.312,152153.125,5279.958,18281.402,,113.137,0.024,3018.15,0.652,5.534,5.629,2492.729,0.539,3877.76,0.838,1337.94,0.289,4791.942,1.035,0.045,206.051,84601.555,80.769,56.346,56.158,77.813,60.519,30.953,32.251,35.067,35.088,22.862,41.018,26.123,58.074,25.757,39.466,54.698,38.815,67.197,26048.539,25608.99,-1373.958,-6.576
Asia,2020,,4663086623,,1330.143,0.285,20689.746,-204.753,-0.98,22774.27,-609.792,-2.608,4.884,,0.278,4.437,,0.253,11351.919,2.434,19240.953,4.126,,26600.768,535907.562,795021.438,283135.906,6302.232,57596.402,303364.156,156791.891,5480.354,17911.297,,116.197,0.025,3052.322,0.655,,,2087.857,0.448,,,,,4638.769,0.995,0.043,200.396,83521.93,81.228,58.671,57.918,80.087,61.3,31.528,32.666,35.876,34.939,23.4,41.076,26.412,58.376,28.509,40.394,51.453,41.448,67.633,,,-1448.792,-7.002
Asia,2021,,4693332132,,1358.534,0.289,21688.988,999.242,4.83,23784.025,1009.756,4.434,5.068,,0.274,4.621,,0.25,11959.011,2.548,,,,27959.301,557596.562,818805.375,295094.906,6423.851,60839.258,305462.562,161598.469,5680.75,18849.434,,121.619,0.026,3242.854,0.691,,,2098.446,0.447,,,,,4806.574,1.024,0.043,200.396,88466.648,81.223,58.423,57.921,79.835,62.04,32.102,33.085,36.695,34.81,23.947,41.14,26.689,58.66,29.198,40.936,53.273,40.606,67.668,,,,
China,1950,CHN,543979200,4.37E+11,0.587,0.001,78.835,16.754,26.988,383.277,148.951,63.566,0.705,0.877,,0.145,0.18,,77.615,0.143,,,,5.608,2271.156,12436.411,2250.812,0,0.015,13790.417,14.722,,,,0,0,0.015,0,,,304.442,0.56,,,,,0.619,0.001,,,,0.876,1.313,3.354,2.013,0.624,0.984,2.047,1.141,0,0,3.615,0.054,,0,0.004,5.612,0.038,,,,,
China,1951,CHN,553614016,5.30E+11,1.036,0.002,102.115,23.28,29.53,451.478,68.201,17.794,0.816,0.852,,0.184,0.193,,100.133,0.181,,,,6.645,2373.272,12887.889,2350.945,0,0.022,14139.779,15.66,,,,0,0,0.007,0,,,349.362,0.631,,,,,0.938,0.002,,,,1.367,1.601,3.769,2.466,0.681,1.001,2.08,1.167,0,0,3.653,0.054,,0,0.002,6.24,0.054,,,,,
China,1952,CHN,564954496,5.96E+11,1.203,0.002,127.999,25.884,25.348,499.785,48.308,10.7,0.885,0.839,,0.227,0.215,,125.444,0.222,,,,7.848,2501.271,13387.675,2476.389,0,0.037,14511.564,16.997,,,,0,0,0.015,0,,,371.786,0.658,,,,,1.337,0.002,,,,1.488,1.98,4.1,3.129,0.743,1.027,2.119,1.206,0,0.001,3.694,0.055,,0,0.003,6.495,0.073,,,,,
China,1953,CHN,577378688,6.73E+11,1.615,0.003,133.783,5.784,4.518,531.4,31.615,6.326,0.92,0.79,,0.232,0.199,,130.237,0.226,,,,9.463,2635.054,13919.074,2606.626,0,0.059,14909.182,18.906,,,,0,0,0.022,0,,,397.617,0.689,,,,,1.909,0.003,,,,1.802,2.012,4.258,3.221,0.826,1.053,2.16,1.245,0,0.001,3.74,0.057,,0,0.005,6.818,0.098,,,,,
China,1954,CHN,589936000,6.24E+11,1.915,0.003,160.877,27.095,20.253,582.897,51.497,9.691,0.988,0.933,,0.273,0.258,,155.592,0.264,,,,11.378,2795.931,14501.972,2762.218,0,0.088,15331.202,22.248,,,,0,0,0.029,0,,,422.02,0.715,,,,,3.341,0.006,,,,1.969,2.369,4.556,3.852,0.915,1.088,2.207,1.294,0,0.001,3.789,0.064,,0,0.006,7.029,0.162,,,,,
China,1955,CHN,603320128,6.81E+11,1.873,0.003,190.521,29.644,18.426,641.596,58.7,10.07,1.063,0.942,,0.316,0.28,,183.196,0.304,,,,13.251,2986.453,15143.568,2945.415,0,0.121,15782.277,27.667,,,,0,0,0.033,0,,,451.075,0.748,,,,,5.419,0.009,,,,1.741,2.56,4.708,4.189,0.981,1.129,2.258,1.352,0,0.002,3.841,0.074,,0,0.006,7.292,0.234,,,,,
China,1956,CHN,616283008,7.39E+11,2.66,0.004,215.824,25.303,13.281,699.545,57.949,9.032,1.135,0.947,,0.35,0.292,,205.023,0.333,,,,15.91,3202.277,15843.113,3150.437,0,0.169,16265.998,35.76,,,,0,0,0.048,0,,,483.721,0.785,,,,,8.094,0.013,,,,2.281,2.724,4.887,4.46,1.084,1.176,2.313,1.416,0,0.002,3.898,0.09,,0,0.008,7.569,0.323,,,,,
China,1957,CHN,630003008,7.62E+11,2.855,0.005,255.785,39.961,18.516,770.137,70.592,10.091,1.222,1.011,,0.406,0.336,,243.81,0.387,,,,18.766,3458.062,16613.252,3394.247,0,0.3,16780.35,44.748,,,,0,0,0.132,0,,,514.352,0.816,,,,,8.988,0.014,,,,2.329,3.125,5.215,5.208,1.18,1.233,2.374,1.494,0,0.004,3.959,0.105,,0,0.02,7.814,0.343,,,,,
China,1958,CHN,643791552,7.66E+11,3.871,0.006,524.617,268.832,105.101,1098.29,328.152,42.61,1.706,1.433,,0.815,0.685,,508.175,0.789,,,,22.637,3982.679,17711.541,3902.422,0,0.513,17354.023,57.107,,,,0,0,0.213,0,,,573.672,0.891,,,,,12.359,0.019,,,,2.983,6.232,7.229,10.689,1.316,1.378,2.477,1.683,0,0.006,4.03,0.126,,0,0.03,8.468,0.453,,,,,
China,1959,CHN,652179200,7.44E+11,5.107,0.008,720.152,195.535,37.272,1350.982,252.693,23.008,2.071,1.816,,1.104,0.968,,695.438,1.066,,,,27.744,4702.831,19062.521,4597.86,0,1.07,17984.854,76.156,,,,0,0,0.557,0.001,,,630.831,0.967,,,,,19.049,0.029,,,,3.514,8.132,8.465,14.055,1.488,1.579,2.608,1.941,0,0.011,4.109,0.158,,0,0.073,8.88,0.656,,,,,
China,1960,CHN,654170688,7.05E+11,6.514,0.01,798.8,78.648,10.921,1277.062,-73.921,-5.472,1.952,1.811,,1.221,1.133,,748.376,1.144,,,,34.258,5501.63,20339.586,5346.236,0,3.063,18463.115,99.148,18.925,,,0,0,1.993,0.003,,,478.262,0.731,,,,,22.992,0.035,0.029,18.925,,4.136,8.509,8.004,14.524,1.694,1.791,2.723,2.209,0,0.028,4.156,0.194,8.779,0,0.239,7.282,0.735,68.801,,,,
China,1961,CHN,655260352,5.77E+11,2.585,0.004,570.63,-228.17,-28.564,1026.285,-250.777,-19.637,1.566,1.778,,0.871,0.989,,522.475,0.797,,,,36.843,6072.261,21365.871,5868.711,0,5.881,18918.771,121.484,39.342,,,0,0,2.818,0.004,,,455.655,0.695,,,,,22.336,0.034,0.031,20.417,,1.574,6.059,6.611,10.569,1.685,1.918,2.802,2.377,0,0.05,4.201,0.223,16.071,0,0.319,7.462,0.674,69.875,,,,
China,1962,CHN,664614656,6.17E+11,2.497,0.004,459.618,-111.012,-19.454,906.589,-119.696,-11.663,1.364,1.471,,0.692,0.746,,411.925,0.62,,,,39.341,6531.878,22272.459,6280.636,0,8.204,19365.742,143.248,60.45,,,0,0,2.323,0.003,,,446.971,0.673,,,,,21.764,0.033,0.032,21.108,,1.415,4.714,5.795,8.358,1.665,2.001,2.862,2.494,0,0.065,4.244,0.247,21.976,0,0.24,7.585,0.611,69.717,,,,
China,1963,CHN,683903552,7.06E+11,3.355,0.005,456.779,-2.839,-0.618,891.77,-14.82,-1.635,1.304,1.264,,0.668,0.647,,406.129,0.594,,,,42.696,6988.658,23164.23,6686.765,0,10.16,19800.732,166.518,82.519,,,0,0,1.957,0.003,,,434.99,0.636,,,,,23.27,0.034,0.032,22.069,,1.803,4.447,5.6,7.948,1.675,2.076,2.917,2.602,0,0.074,4.287,0.269,26.895,0,0.187,7.695,0.611,69.506,,,,
China,1964,CHN,704593792,8.05E+11,5.032,0.007,460.637,3.858,0.845,901.343,9.573,1.074,1.279,1.12,,0.654,0.573,,401.574,0.57,,,,47.728,7449.295,24065.57,7088.339,0,12.19,20241.439,194.247,106.791,,,0,0,2.03,0.003,,,440.706,0.625,,,,,27.729,0.039,0.034,24.271,,2.44,4.253,5.528,7.7,1.732,2.144,2.97,2.704,0,0.082,4.331,0.294,31.243,0,0.176,8.048,0.675,69.385,,,,
China,1965,CHN,723846336,8.96E+11,6.801,0.009,500.286,39.649,8.607,922.343,21,2.33,1.274,1.029,0.6,0.691,0.558,0.326,432.993,0.598,,,,54.529,7949.581,24987.914,7521.332,0,14.301,20663.494,229.246,130.173,2122.266,1.714,0,0,2.11,0.003,,,422.056,0.583,,,,,34.999,0.048,0.032,23.383,1536.194,3.142,4.42,5.629,8.18,1.835,2.216,3.023,2.812,0,0.089,4.373,0.325,34.59,0,0.172,8.33,0.793,67.713,,,,
China,1966,CHN,742948544,9.27E+11,8.387,0.011,549.459,49.173,9.829,960.267,37.924,4.112,1.293,1.036,0.575,0.74,0.593,0.329,469.765,0.632,,,,62.917,8499.041,25948.18,7991.097,0,16.869,21074.303,273.792,154.365,2246.869,1.8,0,0,2.568,0.003,,,410.808,0.553,,,,,44.547,0.06,0.033,24.192,1669.308,3.599,4.63,5.745,8.779,1.963,2.293,3.077,2.929,0,0.097,4.415,0.364,37.417,0,0.192,8.474,0.935,66.789,,,,
China,1967,CHN,761006272,9.33E+11,6.085,0.008,460.226,-89.233,-16.24,865.757,-94.51,-9.842,1.138,0.928,0.577,0.605,0.493,0.307,383.599,0.504,,,,69.002,8959.267,26813.938,8374.696,0,19.668,21479.834,316.291,179.608,1972.479,1.608,0,0,2.799,0.004,,,405.532,0.533,,,,,42.499,0.056,0.033,25.244,1501.068,2.537,3.759,5.043,7.284,2.003,2.34,3.116,3.011,0,0.104,4.454,0.394,39.935,0,0.195,8.234,0.837,67.86,,,,
China,1968,CHN,780371968,9.12E+11,5.253,0.007,495.507,35.281,7.666,915.438,49.68,5.738,1.173,1.003,0.604,0.635,0.543,0.327,412.72,0.529,,,,74.255,9454.773,27729.375,8787.417,0,22.354,21899.764,364.942,205.805,1943.555,1.662,0,0,2.686,0.003,,,419.931,0.538,,,,,48.651,0.062,0.034,26.197,1516.696,2.057,3.838,5.118,7.753,2.007,2.389,3.156,3.101,0,0.11,4.495,0.425,42.143,0,0.172,8.437,0.88,67.88,,,,
China,1969,CHN,801430976,1.01E+12,7.613,0.009,607.683,112.177,22.639,1027.724,112.287,12.266,1.282,1.021,0.557,0.758,0.604,0.329,501.177,0.625,,,,81.868,10062.457,28757.1,9288.594,0,26.113,22319.807,431.791,234.09,2302.365,1.834,0,0,3.759,0.005,,,420.041,0.524,,,,,66.85,0.083,0.035,28.285,1845.186,2.811,4.414,5.575,9.076,2.062,2.457,3.206,3.215,0,0.118,4.538,0.47,44.163,0,0.22,9.002,1.118,67.816,,,,
China,1970,CHN,822534464,1.14E+12,10.718,0.013,807.953,200.269,32.956,1231.621,203.897,19.84,1.497,1.077,0.521,0.982,0.706,0.342,665.866,0.81,,,,92.587,10870.409,29988.721,9954.46,0,31.617,22743.475,526.436,265.31,2871.246,2.064,0,0,5.503,0.007,,,423.668,0.515,,,,,94.645,0.115,0.038,31.22,2361.698,3.716,5.423,6.317,11.69,2.174,2.561,3.272,3.379,0,0.132,4.581,0.534,46.189,0,0.307,9.213,1.392,70.395,,,,
China,1971,CHN,843285440,1.22E+12,13.124,0.016,909.21,101.257,12.533,1329.91,98.289,7.98,1.577,1.093,0.475,1.078,0.748,0.325,736.424,0.873,,,,105.711,11779.619,31318.633,10690.884,0.791,38.791,23164.174,646.527,296.916,3320.494,2.302,0.791,0.001,7.174,0.009,,,420.7,0.499,,,,,120.091,0.142,0.037,31.605,2800.124,4.326,5.864,6.619,12.92,2.317,2.677,3.344,3.56,0.028,0.15,4.623,0.611,47.962,0.246,0.371,9.174,1.667,70.766,,,,
China,1972,CHN,862840384,1.23E+12,14.717,0.017,968.646,59.436,6.537,1413.932,84.021,6.318,1.639,1.146,0.468,1.123,0.785,0.321,770.722,0.893,,,,120.428,12748.265,32732.562,11461.605,1.814,48.072,23609.461,784.855,331.491,3498.72,2.447,1.022,0.001,9.281,0.011,,,445.286,0.516,,,,,138.328,0.16,0.04,34.576,3018.837,4.577,5.969,6.791,13.537,2.466,2.794,3.419,3.745,0.056,0.172,4.669,0.691,49.688,0.295,0.452,9.7,1.781,71.925,,,,
China,1973,CHN,881652096,1.33E+12,15.456,0.018,1008.293,39.647,4.093,1579.913,165.982,11.739,1.792,1.184,0.496,1.144,0.756,0.316,783.741,0.889,,,,135.884,13756.558,34312.477,12245.347,3.078,59.54,24181.08,943.674,369.035,3614.683,2.388,1.264,0.001,11.468,0.013,,,571.621,0.648,,,,,158.819,0.18,0.043,37.544,3186.893,4.539,5.901,7.337,13.37,2.601,2.906,3.505,3.926,0.085,0.198,4.74,0.775,51.343,0.314,0.52,12.852,1.931,72.721,,,,
China,1974,CHN,899367680,1.37E+12,15.34,0.017,1028.1,19.807,1.964,1471.737,-108.176,-6.847,1.636,1.076,0.448,1.143,0.752,0.313,776.101,0.863,,,,151.224,14784.657,35784.211,13021.448,4.712,73.98,24624.717,1126.247,407.046,3654.525,2.403,1.634,0.002,14.44,0.016,,,443.637,0.493,,,,,182.573,0.203,0.042,38.011,3286.762,4.498,6.041,6.897,13.231,2.717,3.015,3.578,4.098,0.117,0.229,4.787,0.867,52.784,0.418,0.639,10.267,2.252,72.557,,,,
China,1975,CHN,915124672,1.46E+12,19.102,0.021,1183.215,155.115,15.088,1689.287,217.55,14.782,1.846,1.156,0.459,1.293,0.81,0.321,906.638,0.991,,,,170.326,15967.872,37473.5,13928.087,6.617,90.951,25130.789,1330.438,441.453,4021.793,2.52,1.905,0.002,16.972,0.019,,,506.072,0.553,,,,,204.191,0.223,0.038,34.406,3680.442,5.633,6.938,7.885,15.018,2.885,3.147,3.668,4.302,0.152,0.263,4.844,0.965,53.946,0.566,0.752,11.58,2.54,72.942,,,,
